Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,HomeStreak,Orig. Scheduled,HomeGame,umpire-HP,umpire-1B,umpire-2B,umpire-3B,temperature,wind,weather,start_time,stadium,turf,Index,year
8,201904040,boxscore,DET,KCR,W,5,4,,5-3,2, 0.5,Hardy,Zimmer,Greene,2:47,D,"42,641",+++,,True,Doug Eddings,Chris Conroy,Bill Miller,Jansen Visconti,39° F,10mph from Left to Right,Overcast,1:13 p.m. Local,Comerica Park,grass,93,2019
7,201904040,boxscore,NYM,WSN,L,0,4,,5-2,1, Tied,Strasburg,Syndergaard,,3:19,D,"44,424",-,,True,Pat Hoberg,Gerry Davis,Brian Knight,Jeremie Rehak,52° F,15mph out to Rightfield,Sunny,1:11 p.m. Local,Citi Field,grass,94,2019
5,201904040,boxscore,PIT,CIN,W,2,0,,2-3,3, 3.0,Kingham,Hernandez,Vazquez,2:40,N,"8,523",+,,True,Brian O'Nora,James Hoye,Mark Ripperger,Jeff Kellogg,54° F,5mph from Left to Right,Cloudy,7:07 p.m. Local,PNC Park,grass,95,2019
7,201904040,boxscore,LAA,TEX,L,4,11,,1-6,5, 5.5,Springs,Harvey,,3:49,N,"42,027",-----,,True,David Rackley,Larry Vanover,Alfonso Marquez,Dan Bellino,61° F,6mph out to Leftfield,Overcast,7:08 p.m. Local,Angel Stadium of Anaheim,grass,96,2019
7,201904040,boxscore,BAL,NYY,L,4,8,,4-3,2, 1.0,Paxton,Wright,,3:27,D,"44,182",--,,True,Ed Hickox,Carlos Torres,Dana DeMuth,Angel Hernandez,66° F,6mph out to Leftfield,Cloudy,3:08 p.m. Local,Oriole Park at Camden Yards,grass,97,2019
6,201904040,boxscore,ATL,CHC,W,9,4,,3-3,3, 1.5,Fried,Darvish,,3:29,N,"33,815",+++,,True,Adrian Johnson,Quinn Wolcott,Gary Cederstrom,Marvin Hudson,67° F,10mph from Left to Right,Cloudy,7:20 p.m. Local,SunTrust Park,grass,98,2019
6,201904040,boxscore,CLE,TOR,W,4,1,,3-3,3, 1.5,Bauer,Sanchez,Hand,3:06,N,"10,375",+,,True,Manny Gonzalez,Sam Holbrook,Dan Iassogna,Jim Wolf,42° F,13mph in from Rightfield,Cloudy,6:11 p.m. Local,Progressive Field,grass,99,2019
10,201904040,boxscore,OAK,BOS,W,7,3,,6-4,3, 2.0,Anderson,Rodriguez,,3:16,D,"15,095",+,,True,Nic Lentz,Kerwin Danley,Greg Gibson,Tripp Gibson,60° F,12mph out to Leftfield,Cloudy,12:37 p.m. Local,Oakland-Alameda County Coliseum,grass,100,2019
8,201904050,boxscore,SFG,TBR,L,2,5,,2-6,5, 4.0,Glasnow,Rodriguez,Alvarado,3:06,D,"41,067",---,,True,Kerwin Danley,Greg Gibson,Tripp Gibson,Nic Lentz,57° F,9mph out to Centerfield,Overcast,1:36 p.m. Local,Oracle Park,grass,101,2019
7,201904050,boxscore,CLE,TOR,W-wo,3,2,,4-3,3, 0.5,Cimber,Biagini,,2:42,N,"12,881",++,,True,Sam Holbrook,Dan Iassogna,Jim Wolf,Manny Gonzalez,53° F,5mph in unknown direction,Cloudy,7:10 p.m. Local,Progressive Field,grass,102,2019
7,201904050,boxscore,ATL,MIA,W,4,0,,4-3,3, 1.5,Gausman,Lopez,,2:35,N,"29,218",++++,,True,Eric Cooper,Andy Fletcher,Will Little,Joe West,71° F,6mph out to Leftfield,Cloudy,7:22 p.m. Local,SunTrust Park,grass,103,2019
7,201904050,boxscore,STL,SDP,L,3,5,,3-4,3, 3.5,Stock,Reyes,Yates,2:54,D,"46,615",-,2019-04-04 (Rain),True,Alan Porter,Stu Scheurwater,Mark Wegner,Jim Reynolds,57° F,7mph out to Centerfield,Overcast,3:18 p.m. Local,Busch Stadium III,grass,104,2019
8,201904050,boxscore,HOU,OAK,W,3,2,,3-5,4, 3.5,McHugh,Montas,Osuna,3:03,N,"43,165",+,,True,Quinn Wolcott,Gary Cederstrom,Marvin Hudson,Adrian Johnson,76° F,8mph from Right to Left,Cloudy,7:10 p.m. Local,Minute Maid Park,grass,105,2019
6,201904050,boxscore,PHI,MIN,W,10,4,,5-1,1,up 0.5,Pivetta,Odorizzi,,3:31,N,"28,021",+,,True,Cory Blaser,Jeff Nelson,Laz Diaz,Tony Randazzo,43° F,9mph from Right to Left,Cloudy,7:05 p.m. Local,Citizens Bank Park,grass,106,2019
8,201904050,boxscore,MIL,CHC,W,13,10,,7-1,1,up 3.0,Anderson,Quintana,,3:36,N,"34,926",++++++,,True,Jordan Baker,Vic Carapazza,Jerry Layne,Hunter Wendelstedt,63° F,0mph,In Dome,7:11 p.m. Local,Miller Park,grass,107,2019
8,201904050,boxscore,ARI,BOS,W,15,8,,4-4,3, 2.0,Godley,Porcello,,3:23,D,"48,338",+,,True,Marty Foster,Gabe Morales,Jerry Meals,Ron Kulpa,81° F,0mph,In Dome,4:10 p.m. Local,Chase Field,turf,108,2019
6,201904050,boxscore,PIT,CIN,W,2,0,,3-3,2, 3.0,Musgrove,Gray,Vazquez,2:25,N,"12,497",++,,True,James Hoye,Mark Ripperger,Jeff Kellogg,Brian O'Nora,48° F,6mph from Left to Right,Cloudy,7:11 p.m. Local,PNC Park,grass,109,2019
6,201904050,boxscore,CHW,SEA,W,10,8,,3-3,4, 1.0,Burr,Gearrin,Colome,3:36,D,"32,723",++,2019-04-04 (Rain),True,Chad Fairchild,Mike Estabrook,Paul Emmel,Bruce Dreckman,44° F,3mph from Left to Right,Cloudy,1:15 p.m. Local,Guaranteed Rate Field,grass,110,2019
8,201904050,boxscore,LAA,TEX,W,3,1,,2-6,5, 4.5,Anderson,Lynn,Allen,2:52,N,"41,089",+,,True,Larry Vanover,Alfonso Marquez,Dan Bellino,David Rackley,63° F,8mph from Right to Left,Cloudy,7:09 p.m. Local,Angel Stadium of Anaheim,grass,111,2019
8,201904050,boxscore,COL,LAD,L,6,10,,3-5,4, 3.0,Maeda,Anderson,,3:52,D,"48,404",-,,True,Lance Barrett,Mike Everitt,Bill Welke,Chris Guccione,69° F,2mph out to Centerfield,Cloudy,2:12 p.m. Local,Coors Field,grass,112,2019
8,201904060,boxscore,CLE,TOR,W,7,2,,5-3,3, 0.5,Carrasco,Pannone,,3:20,D,"18,429",+++,,True,Dan Iassogna,Jim Wolf,Manny Gonzalez,Sam Holbrook,58° F,8mph in from Centerfield,Cloudy,4:11 p.m. Local,Progressive Field,grass,113,2019
9,201904060,boxscore,COL,LAD,L,2,7,,3-6,4, 4.0,Buehler,Gray,Jansen,3:19,N,"47,880",--,,True,Mike Everitt,Bill Welke,Chris Guccione,Lance Barrett,63° F,10mph in from Centerfield,Cloudy,6:12 p.m. Local,Coors Field,grass,114,2019
9,201904060,boxscore,HOU,OAK,W,6,0,,4-5,4, 3.5,Miley,Brooks,,2:47,N,"34,487",++,,True,Gary Cederstrom,Marvin Hudson,Adrian Johnson,Quinn Wolcott,73° F,0mph,In Dome,6:10 p.m. Local,Minute Maid Park,grass,115,2019
9,201904060,boxscore,LAA,TEX,W,5,1,,3-6,5, 4.5,Skaggs,Smyly,,3:22,D,"31,747",++,,True,Alfonso Marquez,Dan Bellino,David Rackley,Larry Vanover,68° F,8mph from Right to Left,Cloudy,1:08 p.m. Local,Angel Stadium of Anaheim,grass,116,2019
9,201904060,boxscore,SFG,TBR,W,6,4,,3-6,4, 4.0,Bergen,Yarbrough,Smith,2:51,D,"31,828",+,,True,Greg Gibson,Tripp Gibson,Nic Lentz,Kerwin Danley,61° F,11mph out to Centerfield,Cloudy,1:05 p.m. Local,Oracle Park,grass,117,2019
9,201904060,boxscore,ARI,BOS,W-wo,5,4,,5-4,3, 2.0,Holland,Brewer,,3:19,N,"35,969",++,,True,Gabe Morales,Jerry Meals,Ron Kulpa,Marty Foster,76° F,0mph,In Dome,5:10 p.m. Local,Chase Field,turf,118,2019
9,201904060,boxscore,MIL,CHC,L,8,14,,7-2,1,up 2.0,Hamels,Burnes,,3:54,N,"42,790",-,,True,Vic Carapazza,Jerry Layne,Hunter Wendelstedt,Jordan Baker,63° F,0mph,In Dome,6:10 p.m. Local,Miller Park,grass,119,2019
7,201904060,boxscore,PIT,CIN,W-wo,6,5,10,4-3,2, 2.0,Liriano,Iglesias,,3:11,D,"15,798",+++,,True,Mark Ripperger,Jeff Kellogg,Brian O'Nora,James Hoye,65° F,3mph in from Centerfield,Cloudy,1:36 p.m. Local,PNC Park,grass,120,2019
8,201904060,boxscore,STL,SDP,L,4,6,,3-5,3, 3.5,Wisler,Miller,Yates,3:37,D,"44,492",--,,True,Stu Scheurwater,Mark Wegner,Jim Reynolds,Alan Porter,67° F,9mph from Right to Left,Sunny,1:15 p.m. Local,Busch Stadium III,grass,121,2019
9,201904060,boxscore,DET,KCR,W,7,4,,6-3,1, Tied,Alcantara,McCarthy,Greene,2:45,D,"22,111",++++,,True,Chris Conroy,Bill Miller,Jansen Visconti,Doug Eddings,62° F,4mph from Right to Left,Sunny,1:10 p.m. Local,Comerica Park,grass,122,2019
8,201904060,boxscore,BAL,NYY,L,4,6,,4-4,2, 1.5,Ottavino,Castro,Chapman,3:42,N,"27,504",---,,True,Carlos Torres,Dana DeMuth,Angel Hernandez,Ed Hickox,66° F,4mph from Right to Left,Cloudy,7:21 p.m. Local,Oriole Park at Camden Yards,grass,123,2019
8,201904060,boxscore,ATL,MIA,L,2,4,,4-4,3, 2.0,Romo,Minter,Conley,3:16,N,"35,618",-,,True,Andy Fletcher,Will Little,Joe West,Eric Cooper,72° F,6mph in from Leftfield,Cloudy,7:21 p.m. Local,SunTrust Park,grass,124,2019
7,201904060,boxscore,PHI,MIN,L,2,6,,5-2,2, 0.5,Pineda,Arrieta,,2:50,D,"44,693",-,,True,Jeff Nelson,Laz Diaz,Tony Randazzo,Cory Blaser,62° F,4mph from Left to Right,Sunny,2:06 p.m. Local,Citizens Bank Park,grass,125,2019
7,201904060,boxscore,CHW,SEA,L,2,9,,3-4,4, 2.0,Leake,Giolito,,3:31,D,"31,286",-,,True,Mike Estabrook,Paul Emmel,Bruce Dreckman,Chad Fairchild,54° F,6mph from Left to Right,Cloudy,1:10 p.m. Local,Guaranteed Rate Field,grass,126,2019
8,201904060,boxscore,NYM,WSN,W,6,5,,6-2,1,up 0.5,Familia,Sipp,Diaz,3:13,D,"35,156",+,,True,Gerry Davis,Brian Knight,Jeremie Rehak,Pat Hoberg,59° F,5mph from Left to Right,Sunny,1:10 p.m. Local,Citi Field,grass,127,2019
9,201904070,boxscore,ATL,MIA,W-wo,4,3,,5-4,3, 1.5,Vizcaino,Conley,,2:33,D,"32,551",+,,True,Will Little,Joe West,Eric Cooper,Andy Fletcher,76° F,9mph from Left to Right,Sunny,1:22 p.m. Local,SunTrust Park,grass,128,2019
10,201904070,boxscore,LAA,TEX,W,7,2,,4-6,5, 4.5,Anderson,Miller,,3:30,D,"42,076",+++,,True,Dan Bellino,David Rackley,Larry Vanover,Alfonso Marquez,75° F,6mph out to Rightfield,Cloudy,1:07 p.m. Local,Angel Stadium of Anaheim,grass,129,2019
8,201904070,boxscore,PIT,CIN,W,7,5,,5-3,2, 2.0,Archer,DeSclafani,Rodriguez,2:54,D,"14,750",++++,,True,Jeff Kellogg,Brian O'Nora,James Hoye,Mark Ripperger,72° F,5mph in from Leftfield,Cloudy,1:37 p.m. Local,PNC Park,grass,130,2019
8,201904070,boxscore,CHW,SEA,L,5,12,,3-5,4, 3.0,LeBlanc,Nova,,3:49,D,"12,509",--,,True,Paul Emmel,Bruce Dreckman,Chad Fairchild,Mike Estabrook,63° F,7mph from Right to Left,Cloudy,1:09 p.m. Local,Guaranteed Rate Field,grass,131,2019
10,201904070,boxscore,HOU,OAK,W-wo,9,8,,5-5,2, 3.5,Osuna,Treinen,,3:39,D,"34,902",+++,,True,Marvin Hudson,Adrian Johnson,Quinn Wolcott,Gary Cederstrom,73° F,0mph,In Dome,1:10 p.m. Local,Minute Maid Park,grass,132,2019
8,201904070,boxscore,PHI,MIN,W,2,1,,6-2,1,up 0.5,Eflin,Berrios,Neris,2:47,D,"39,735",+,,True,Laz Diaz,Tony Randazzo,Cory Blaser,Jeff Nelson,71° F,6mph out to Centerfield,Cloudy,1:07 p.m. Local,Citizens Bank Park,grass,133,2019
9,201904070,boxscore,BAL,NYY,L,3,15,,4-5,3, 2.5,German,Hess,,3:05,D,"33,102",----,,True,Dana DeMuth,Angel Hernandez,Ed Hickox,Carlos Torres,65° F,7mph from Right to Left,Cloudy,1:07 p.m. Local,Oriole Park at Camden Yards,grass,134,2019
9,201904070,boxscore,NYM,WSN,L,9,12,,6-3,2, 0.5,Scherzer,Wheeler,,3:42,D,"40,681",-,,True,Brian Knight,Jeremie Rehak,Pat Hoberg,Gerry Davis,63° F,12mph out to Leftfield,Sunny,1:10 p.m. Local,Citi Field,grass,135,2019
9,201904070,boxscore,CLE,TOR,W,3,1,,6-3,2, 0.5,Clevinger,Stroman,Hand,2:36,D,"17,264",++++,,True,Jim Wolf,Manny Gonzalez,Sam Holbrook,Dan Iassogna,70° F,10mph out to Leftfield,Cloudy,1:11 p.m. Local,Progressive Field,grass,136,2019
10,201904070,boxscore,DET,KCR,W,3,1,,7-3,1,up 0.5,Ross,Keller,Greene,2:24,D,"15,058",+++++,,True,Bill Miller,Jansen Visconti,Doug Eddings,Chris Conroy,62° F,6mph from Left to Right,Cloudy,1:11 p.m. Local,Comerica Park,grass,137,2019
10,201904070,boxscore,MIL,CHC,W,4,2,,8-2,1,up 2.0,Davies,Hendricks,Hader,3:04,D,"40,322",+,,True,Jerry Layne,Hunter Wendelstedt,Jordan Baker,Vic Carapazza,64° F,0mph,In Dome,1:10 p.m. Local,Miller Park,grass,138,2019
10,201904070,boxscore,ARI,BOS,L,0,1,,5-5,3, 3.0,Walden,Kelly,Brasier,2:29,D,"31,565",-,,True,Jerry Meals,Ron Kulpa,Marty Foster,Gabe Morales,76° F,0mph,In Dome,1:10 p.m. Local,Chase Field,turf,139,2019
9,201904070,boxscore,STL,SDP,W,4,1,,4-5,3, 3.5,Wainwright,Strahm,Hicks,3:08,D,"44,340",+,,True,Mark Wegner,Jim Reynolds,Alan Porter,Stu Scheurwater,74° F,9mph out to Leftfield,Cloudy,1:16 p.m. Local,Busch Stadium III,grass,140,2019
10,201904070,boxscore,SFG,TBR,L,0,3,,3-7,4, 5.0,Chirinos,Pomeranz,Alvarado,3:06,D,"31,574",-,,True,Tripp Gibson,Nic Lentz,Kerwin Danley,Greg Gibson,64° F,10mph out to Centerfield,Cloudy,1:05 p.m. Local,Oracle Park,grass,141,2019
10,201904070,boxscore,COL,LAD,L,6,12,,3-7,4, 5.0,Kelly,Bettis,,3:52,N,"41,232",---,,True,Bill Welke,Chris Guccione,Lance Barrett,Mike Everitt,66° F,8mph out to Centerfield,Cloudy,6:37 p.m. Local,Coors Field,grass,142,2019
11,201904080,boxscore,SFG,SDP,L,5,6,,3-8,4, 5.0,Lauer,Moronta,Yates,2:55,N,"28,625",--,,True,Jeremie Rehak,Pat Hoberg,Gerry Davis,Brian Knight,60° F,4mph from Left to Right,Overcast,6:45 p.m. Local,Oracle Park,grass,143,2019
10,201904080,boxscore,CHC,PIT,W,10,0,,3-7,4, 4.5,Brach,Taillon,,3:12,D,"40,692",+,,True,Bruce Dreckman,Manny Gonzalez,Mike Estabrook,Paul Emmel,65° F,10mph from Right to Left,Cloudy,1:20 p.m. Local,Wrigley Field,grass,144,2019
11,201904080,boxscore,HOU,NYY,W,4,3,,6-5,2, 3.5,Pressly,Ottavino,Osuna,2:59,N,"27,631",++++,,True,David Rackley,Larry Vanover,Alfonso Marquez,Dan Bellino,81° F,11mph in from Centerfield,Cloudy,6:11 p.m. Local,Minute Maid Park,grass,145,2019
9,201904080,boxscore,PHI,WSN,W,4,3,,7-2,1,up 1.0,Dominguez,Sanchez,Neshek,2:32,N,"28,212",++,,True,Jim Reynolds,Alan Porter,Stu Scheurwater,Mark Wegner,78° F,17mph from Left to Right,Cloudy,7:06 p.m. Local,Citizens Bank Park,grass,146,2019
11,201904080,boxscore,COL,ATL,L,6,8,,3-8,4, 5.0,Teheran,Freeland,Minter,2:59,N,"25,199",----,,True,Ron Kulpa,Marty Foster,Gabe Morales,Jerry Meals,73° F,4mph out to Leftfield,Cloudy,6:40 p.m. Local,Coors Field,grass,147,2019
10,201904080,boxscore,BAL,OAK,W,12,4,,5-5,2, 2.5,Cashner,Estrada,,3:07,N,"6,585",+,,True,Sam Holbrook,Chad Fairchild,Chad Whitson,Jim Wolf,74° F,13mph out to Rightfield,Cloudy,7:09 p.m. Local,Oriole Park at Camden Yards,grass,148,2019
11,201904080,boxscore,LAA,MIL,W,5,2,,5-6,4, 4.5,Cahill,Chacin,Allen,2:40,N,"28,571",++++,,True,Adam Hamari,Tom Hallion,Phil Cuzzi,Todd Tichenor,77° F,7mph from Right to Left,Cloudy,7:07 p.m. Local,Angel Stadium of Anaheim,grass,149,2019
9,201904080,boxscore,KCR,SEA,L,5,13,,2-7,5, 4.5,Elias,Bailey,,3:17,N,"10,259",-------,,True,Quinn Wolcott,Gary Cederstrom,Ramon De Jesus,Marvin Hudson,77° F,6mph from Left to Right,Sunny,7:14 p.m. Local,Kauffman Stadium,grass,150,2019
9,201904080,boxscore,CHW,TBR,L,1,5,,3-6,4, 3.5,Snell,Rodon,Wood,3:25,D,"11,734",---,,True,Hunter Wendelstedt,Jordan Baker,Vic Carapazza,Jerry Layne,66° F,6mph from Left to Right,Cloudy,1:10 p.m. Local,Guaranteed Rate Field,grass,151,2019
10,201904080,boxscore,STL,LAD,W,4,3,,5-5,3, 2.5,Mikolas,Kelly,Hicks,2:41,N,"35,858",++,,True,Jansen Visconti,Doug Eddings,Chris Conroy,Bill Miller,75° F,5mph from Right to Left,Sunny,6:47 p.m. Local,Busch Stadium III,grass,152,2019
11,201904090,boxscore,DET,CLE,L,2,8,,7-4,2, 0.5,Kluber,Zimmermann,,2:32,D,"12,114",-,,True,Ted Barrett,Sean Barber,Lance Barksdale,John Tumpane,56° F,14mph from Left to Right,Cloudy,1:10 p.m. Local,Comerica Park,grass,153,2019
11,201904090,boxscore,BAL,OAK,L,2,13,,5-6,2, 3.5,Anderson,Means,,2:53,N,"7,738",-,,True,Chad Fairchild,Chad Whitson,Jim Wolf,Sam Holbrook,79° F,14mph out to Rightfield,Cloudy,7:06 p.m. Local,Oriole Park at Camden Yards,grass,154,2019
10,201904090,boxscore,CIN,MIA,W,14,0,,2-8,5, 5.0,Castillo,Urena,,2:47,N,"10,058",+,,True,Nic Lentz,Kerwin Danley,Greg Gibson,Scott Barry,69° F,11mph from Left to Right,Cloudy,6:41 p.m. Local,Great American Ball Park,grass,155,2019
10,201904090,boxscore,CHW,TBR,L,5,10,,3-7,4, 4.0,Morton,Santana,,3:56,D,"10,799",----,,True,Jordan Baker,Vic Carapazza,Jerry Layne,Hunter Wendelstedt,62° F,9mph from Left to Right,Cloudy,1:10 p.m. Local,Guaranteed Rate Field,grass,156,2019
10,201904090,boxscore,NYM,MIN,L,8,14,,6-4,3, 1.0,Hildenberger,deGrom,,4:08,N,"22,126",--,,True,Mike Muchlinski,Mike Winters,Tim Timmons,Rob Drake,46° F,10mph in from Rightfield,Cloudy,7:35 p.m. Local,Citi Field,grass,157,2019
12,201904090,boxscore,LAA,MIL,W,11,8,,6-6,3, 4.5,Bedrosian,Claudio,Allen,3:50,N,"28,793",+++++,,True,Tom Hallion,Phil Cuzzi,Todd Tichenor,Adam Hamari,70° F,11mph from Left to Right,Sunny,7:07 p.m. Local,Angel Stadium of Anaheim,grass,158,2019
11,201904090,boxscore,STL,LAD,W,4,0,,6-5,2, 1.5,Brebbia,Stripling,,3:17,N,"36,353",+++,,True,Doug Eddings,Chris Conroy,Bill Miller,Jansen Visconti,71° F,7mph from Left to Right,Sunny,6:45 p.m. Local,Busch Stadium III,grass,159,2019
10,201904090,boxscore,KCR,SEA,L,3,6,,2-8,5, 5.0,Gonzales,Junis,Swarzak,3:17,N,"10,366",--------,,True,Gary Cederstrom,Ramon De Jesus,Marvin Hudson,Quinn Wolcott,74° F,7mph from Right to Left,Sunny,7:16 p.m. Local,Kauffman Stadium,grass,160,2019
12,201904090,boxscore,BOS,TOR,L,5,7,,3-9,5, 6.0,Shoemaker,Sale,Giles,3:36,D,"36,179",-,,True,Chris Guccione,Lance Barrett,Mike Everitt,Bill Welke,41° F,10mph out to Rightfield,Cloudy,2:12 p.m. Local,Fenway Park,grass,161,2019
11,201904090,boxscore,ARI,TEX,W-wo,5,4,,6-5,3, 1.5,Andriese,Leclerc,,2:48,N,"16,620",+,,True,D.J. Reyburn,Fieldin Culbreth,Paul Nauert,CB Bucknor,93° F,21mph out to Rightfield,Sunny,6:40 p.m. Local,Chase Field,turf,162,2019
12,201904090,boxscore,SFG,SDP,W,7,2,,4-8,4, 4.0,Holland,Lucchesi,,2:39,N,"28,506",+,,True,Pat Hoberg,Gerry Davis,Brian Knight,Jeremie Rehak,60° F,25mph from Left to Right,Cloudy,6:46 p.m. Local,Oracle Park,grass,163,2019
10,201904090,boxscore,PHI,WSN,L,6,10,10,7-3,1,up 0.5,Doolittle,Alvarez,,3:51,N,"38,073",-,,True,Alan Porter,Stu Scheurwater,Mark Wegner,Jim Reynolds,69° F,13mph out to Centerfield,Cloudy,7:06 p.m. Local,Citizens Bank Park,grass,164,2019
12,201904090,boxscore,COL,ATL,L,1,7,,3-9,5, 5.0,Fried,Marquez,,3:12,N,"26,124",-----,,True,Marty Foster,Gabe Morales,Jerry Meals,Ron Kulpa,74° F,4mph from Right to Left,Cloudy,6:41 p.m. Local,Coors Field,grass,165,2019
12,201904090,boxscore,HOU,NYY,W,6,3,,7-5,2, 3.5,Rondon,Green,Osuna,3:15,N,"31,009",+++++,,True,Larry Vanover,Alfonso Marquez,Dan Bellino,David Rackley,73° F,0mph,In Dome,7:11 p.m. Local,Minute Maid Park,grass,166,2019
11,201904100,boxscore,CHC,PIT,L,2,5,,3-8,4, 4.0,Lyles,Darvish,Vazquez,3:10,N,"32,798",-,,True,Manny Gonzalez,Mike Estabrook,Paul Emmel,Bruce Dreckman,40° F,20mph in from Rightfield,Cloudy,7:05 p.m. Local,Wrigley Field,grass,167,2019
11,201904100,boxscore,CHW,TBR,L,1,9,,3-8,4, 4.5,Glasnow,Lopez,Beeks,3:00,D,"11,107",-----,,True,Vic Carapazza,Jerry Layne,Hunter Wendelstedt,Jordan Baker,39° F,14mph from Left to Right,Cloudy,2:49 p.m. Local,Guaranteed Rate Field,grass,168,2019
12,201904100,boxscore,ARI,TEX,L,2,5,,6-6,3, 1.5,Lynn,Chafin,Bird,3:35,N,"15,871",-,,True,Fieldin Culbreth,Paul Nauert,CB Bucknor,D.J. Reyburn,73° F,23mph out to Rightfield,Sunny,6:40 p.m. Local,Chase Field,turf,169,2019
13,201904100,boxscore,SFG,SDP,L,1,3,,4-9,4, 4.0,Margevicius,Rodriguez,Yates,2:37,D,"28,584",-,,True,Gerry Davis,Brian Knight,Jeremie Rehak,Pat Hoberg,61° F,11mph out to Centerfield,Cloudy,12:45 p.m. Local,Oracle Park,grass,170,2019
11,201904100,boxscore,KCR,SEA,L,5,6,,2-9,5, 5.5,Swarzak,Boxberger,Elias,3:17,N,"12,775",---------,,True,Ramon De Jesus,Marvin Hudson,Quinn Wolcott,Gary Cederstrom,82° F,13mph out to Leftfield,Cloudy,7:16 p.m. Local,Kauffman Stadium,grass,171,2019
12,201904100,boxscore,STL,LAD,W,7,2,,7-5,2, 0.5,Flaherty,Maeda,,2:52,N,"36,244",++++,,True,Chris Conroy,Bill Miller,Jansen Visconti,Doug Eddings,75° F,16mph out to Leftfield,Cloudy,6:46 p.m. Local,Busch Stadium III,grass,172,2019
11,201904100,boxscore,PHI,WSN,L,1,15,,7-4,1, Tied,Hellickson,Pivetta,,3:35,N,"30,805",--,,True,Stu Scheurwater,Mark Wegner,Jim Reynolds,Alan Porter,61° F,9mph in from Centerfield,Cloudy,7:06 p.m. Local,Citizens Bank Park,grass,173,2019
13,201904100,boxscore,HOU,NYY,W,8,6,,8-5,2, 3.5,McHugh,Paxton,Pressly,3:30,N,"27,685",++++++,,True,Alfonso Marquez,Dan Bellino,David Rackley,Larry Vanover,83° F,13mph out to Leftfield,Sunny,6:40 p.m. Local,Minute Maid Park,grass,174,2019
13,201904100,boxscore,LAA,MIL,W,4,2,,7-6,3, 4.5,Barria,Woodruff,Robles,3:00,N,"30,446",++++++,,True,Phil Cuzzi,Adam Hamari,Ryan Blakney,Todd Tichenor,70° F,9mph out to Rightfield,Sunny,7:08 p.m. Local,Angel Stadium of Anaheim,grass,175,2019
12,201904100,boxscore,DET,CLE,W,4,1,,8-4,1,up 0.5,Boyd,Bauer,Greene,3:14,D,"11,128",+,,True,Sean Barber,Lance Barksdale,John Tumpane,Ted Barrett,42° F,10mph from Left to Right,Cloudy,1:10 p.m. Local,Comerica Park,grass,176,2019
11,201904100,boxscore,CIN,MIA,W,2,1,,3-8,4, 4.0,Garrett,Steckenrider,Iglesias,2:47,N,"11,375",++,,True,Kerwin Danley,Greg Gibson,Scott Barry,Nic Lentz,68° F,7mph out to Rightfield,Cloudy,6:41 p.m. Local,Great American Ball Park,grass,177,2019
12,201904100,boxscore,BAL,OAK,L,3,10,,5-7,2, 4.5,Montas,Straily,,2:35,N,"7,974",--,,True,Chad Whitson,Jim Wolf,Sam Holbrook,Chad Fairchild,65° F,5mph out to Rightfield,Cloudy,7:06 p.m. Local,Oriole Park at Camden Yards,grass,178,2019
11,201904100,boxscore,NYM,MIN,W,9,6,,7-4,1, Tied,Syndergaard,Odorizzi,,3:15,N,"20,946",+,,True,Mike Winters,Ryan Additon,Rob Drake,Mike Muchlinski,54° F,16mph from Left to Right,Sunny,7:11 p.m. Local,Citi Field,grass,179,2019
13,201904110,boxscore,BOS,TOR,W-wo,7,6,,4-9,4, 6.0,Walden,Giles,,3:21,N,"36,510",+,,True,Lance Barrett,Mike Everitt,Bill Welke,Chris Guccione,46° F,8mph out to Centerfield,Cloudy,7:10 p.m. Local,Fenway Park,grass,180,2019
12,201904110,boxscore,ATL,NYM,L,3,6,,7-5,3, 1.0,Matz,Gausman,Diaz,3:14,N,"24,015",-,,True,Dan Bellino,David Rackley,Chris Segal,Alfonso Marquez,78° F,12mph in from Leftfield,Cloudy,7:22 p.m. Local,SunTrust Park,grass,181,2019
12,201904110,boxscore,CIN,MIA,W,5,0,,4-8,4, 3.5,Stephenson,Lopez,,2:51,D,"11,192",+++,,True,Greg Gibson,Scott Barry,Nic Lentz,Kerwin Danley,71° F,10mph in from Centerfield,Cloudy,12:37 p.m. Local,Great American Ball Park,grass,182,2019
14,201904110,boxscore,SFG,COL,W,1,0,,5-9,4, 4.0,Samardzija,Gray,Smith,2:34,N,"29,727",+,,True,Paul Nauert,CB Bucknor,D.J. Reyburn,Fieldin Culbreth,58° F,23mph out to Centerfield,Cloudy,6:45 p.m. Local,Oracle Park,grass,183,2019
13,201904110,boxscore,BAL,OAK,L,5,8,,5-8,3, 5.0,Brooks,Bundy,Treinen,2:50,D,"8,374",---,,True,Jim Wolf,Sam Holbrook,Chad Fairchild,Chad Whitson,53° F,10mph in from Rightfield,Cloudy,12:35 p.m. Local,Oriole Park at Camden Yards,grass,184,2019
13,201904110,boxscore,DET,CLE,L,0,4,,8-5,2, 0.5,Bieber,Turnbull,,2:47,D,"13,910",-,,True,Lance Barksdale,John Tumpane,Ted Barrett,Sean Barber,43° F,23mph in from Leftfield,Cloudy,1:10 p.m. Local,Comerica Park,grass,185,2019
